username,tweet_date,tweet_text,translated,tweet_link,media_exists
@Mhdshwaimeh,"Jun 29, 2023 · 11:40 PM UTC",🇫🇷 شخص قام برمي قنبلة مولوتوف على الأرض، ولكنه اشتعل بنفسه. #emeutes #Nael,"🇫🇷 A person threw a Molotov bomb on the ground, but ignited himself. #Meutes #Nael",https://twitter.com/Mhdshwaimeh/status/1674563420765536258?s=20,TRUE
@ilies_nevermind,"Jun 29, 2023 · 11:40 PM UTC","#emeutes #montrouge #92 #Nael émeute a Montrouge a minuit, ils tirent sur la police avec le mortier","#emeuts #montrouge #92 #nael riot in Montrouge at midnight, they shoot the police with the mortar",https://twitter.com/ilies_nevermind/status/1674563399097753601?s=20,TRUE
@UltimeGoat,"Jun 29, 2023 · 11:39 PM UTC","Pendant ce temps-là, y a encore des lycéens qui passent leur bac oral.. 😂#emeutes #Nael","Meanwhile, there are still high school students who pass their oral bac .. 😂 #riots #nael",https://twitter.com/UltimeGoat/status/1674563370916118533?s=20,FALSE
@Pleure7,"Jun 29, 2023 · 11:37 PM UTC",{THREAD} LA PARTIE 2 DES SNAPS LES PLUS FOUS DE #emeutes,{Thread} part 2 of the wildest snaps of #emeuts,https://twitter.com/Pleure7/status/1674563349135208450?s=20,TRUE
@fannatyx,"Jun 29, 2023 · 11:39 PM UTC","Ah oui, justice pour #Nael si vous voulez, mais Nike n'a rien à voir là dedans. 
#Nael n'est que prétexte pour foutre la merde dans le pays, la racaille c'est dehors de notre patrie, elle n'a pas sa place ici.
Vivement que les forces de l'ordre les réprimes !","Ah yes, justice for #nael if you want, but Nike has nothing to do with it.
#Nael is only a pretext to fuck shit in the country, the scum is outside our homeland, it has no place here.
Strongly that the police repress them!",https://twitter.com/fannatyx/status/1674563343342882816?s=20,FALSE
@liberezdelivrer,"Jun 29, 2023 · 11:39 PM UTC",Plus grand ARC de Twitter épisode 2 #emeutes #Nael #nanterre,Biggest arch of twitter episode 2 #emeuts #nael #nenterre,https://twitter.com/liberezdelivrer/status/1674563336808144898?s=20,FALSE
@timfa_mgm,"Jun 29, 2023 · 11:39 PM UTC",Je vois pas du tout le rapport entre la mort du p’tit et voler dans nike ou defoncer Lidl ! Nptk franchement #Nael,I do not see at all the relationship between the death of the P’tit and flying in Nike or DEFCHE LIDL! Nptk frankly #Nael,https://twitter.com/timfa_mgm/status/1674563311944204289?s=20,FALSE
@OGAGBOTON221,"Jun 29, 2023 · 11:39 PM UTC","Vous brûlez les lidl, aldi , mairie et d’autres institutions important vous oubliez que c’est vos darons qui y vont pour faire des courses et pour régler leurs problèmes administratifs bref continuez aussi alors que Dior vends des sandales à 1k€ #emeutes #nanterre #Nael #Paris","You burn the Lidl, Aldi, Town Hall and other important institutions you forget that it is your Daons that go there to do shopping and to solve their administrative problems in short also continue while Dior sells sandals at 1K € #emeutes # nanterre #nael #paris",https://twitter.com/OGAGBOTON221/status/1674563247960207363?s=20,FALSE
@BFMTV,"Jun 29, 2023 · 11:28 PM UTC",Violences urbaines: au moins 255 personnes interpellées en France au cours d'une nouvelle nuit de tension,Urban violence: at least 255 people arrested in France during a new night of tension,https://twitter.com/ODILEderaies/status/1674563271204954112?s=20,TRUE
@mblh60,"Jun 29, 2023 · 11:39 PM UTC","Beauvais 📍
#emeutes #Nael #Nanterre","Beauvais 📍
#emeuts #Nael #nenterre",https://twitter.com/mblh60/status/1674563163142889474?s=20,TRUE
@ftg_simulator,"Jun 29, 2023 · 11:39 PM UTC",C'est un evnt fortnite le baille 🤣🤣#emeutes #Event #Nahel #Nael #justicepourNahel,It is an evnt Fortnite the Baille 🤣🤣 #riots #event #Nahel #nael #justipournahel,https://twitter.com/ftg_simulator/status/1674563175197360135?s=20,TRUE
@dragnir93455,"Jun 29, 2023 · 11:38 PM UTC","#sarcelles #emeutes #nanterre #Nael 

La veski qu'il a mis wshhhh regardez💀","#Sariels #emeuts #nanterre #nael

The Veski he put Wshhhh watch💀",https://twitter.com/dragnir93455/status/1674563125847236609?s=20,TRUE
@HyshemHA,"Jun 29, 2023 · 11:38 PM UTC","🇫🇷🚨💥#Urgent #Alerte énorme explosion !! c'est la guerre civile !!
#Nanterre #Nahel #Nael #emeutes","🇫🇷🚨💥 #Urgent #Alert Huge explosion !! It's civil war !!
#Ninterre #Nahel #nael #emeuts",https://twitter.com/HyshemHA/status/1674563049091375104?s=20,TRUE
@Pleure7,"Jun 29, 2023 · 11:37 PM UTC",{THREAD} LA PARTIE 2 DES SNAPS LES PLUS FOUS DE #emeutes,{Thread} part 2 of the wildest snaps of #emeuts,https://twitter.com/Pleure7/status/1674562903507099648?s=20,TRUE
@Sfurtive01,"Jun 29, 2023 · 11:38 PM UTC",Banlieues ➡️ Gilets jaune ➡️ Blacks block ➡️ Banlieues mais le jour où les 2 vont s'allier faudra s'en remettre a Dieu #emeutes #Nael,Subscribe ➡️ Yellow vests ➡️ Blacks Block ➡️ Subscribe but the day when the 2 will ally must get back to God #EMEUTS #NAEL,https://twitter.com/Sfurtive01/status/1674563017428594688?s=20,FALSE
@Mhdshwaimeh,"Jun 29, 2023 · 11:37 PM UTC",🇫🇷 يضطر رجال الشرطة لمغادرة حي بابلو بيكاسو بعد تعرضهم للقذائف، على الرغم من وجود مركبة مدرعة تابعة لفرقة البحث والتدخل. #emeutes #Nael,"🇫🇷 Police officers are forced to leave the Pablo Picasso neighborhood after they were exposed to shells, despite the presence of an armored vehicle belonging to the search and intervention squad. #Meutes #Nael",https://twitter.com/Mhdshwaimeh/status/1674562875812200448?s=20,TRUE
@wp760k,"Jun 29, 2023 · 11:37 PM UTC",Tout les raciste qui ont un problème venez je vous nvm #emeutes #Nael #nanterre,All the racist who has a problem come I nvm #emeuts #nael #nanterre,https://twitter.com/wp760k/status/1674562801950502912?s=20,FALSE
@Nicomay,"Jun 29, 2023 · 11:37 PM UTC","Deuxième nuit de révolte à #montreuil. Plus de FDO, plus de tension que la veille.

Les feux d’artifice font face aux lacrymos et LBD, sur l’esplanade de la mairie. 

#emeutes #justicepourNahel #LaPoliceTue #Nael","Second night of revolt in #Montreuil. More FDO, more tension than the day before.

The fireworks are facing the lacrymos and LBD, on the town hall esplanade.

#emeuts #justicepournahel #lapolituation #nael",https://twitter.com/Nicomay/status/1674562773215330304?s=20,TRUE
@cts_str,"Jun 29, 2023 · 11:38 PM UTC",⚠️🔥 LYON ⚠️ 🔥 : DES PERSONNE ON PRIS LE CONTRÔLE D'UN HÉLICOPTÈRE DES FORCES SPÉCIALES #emeutes #Lyon #nanterre #Nael #Nahel,⚠️🔥 Lyon ⚠️ 🔥: people we take control of a helicopter of special forces #emeuts #lyon #nanterre #nael #nahel,https://twitter.com/cts_str/status/1674562937325858816?s=20,TRUE
@Mathys_A06,"Jun 29, 2023 · 11:38 PM UTC","Donc la c le bordel partout en France et pendant se temps on doit avoir notre « président » entrain de se toucher les couille.
Wsh fais quelque chose clochard 
#emeut #Nael #emeutes #nanterre","So the CLO everywhere in France and during this time we must have our ""president"" in the process of touching the balls.
Wsh do something Corchard
#emeut #Nael #emeuts #nenterre",https://twitter.com/Mathys_A06/status/1674562946163154944?s=20,FALSE
@sport_orsini,"Jun 29, 2023 · 11:37 PM UTC","Terza notte di scontri in Francia. A Nanterre corteo per Nahel il 17enne ucciso dal poliziotto. Grande tensione a Marsiglia, oltre 100 arresti in tutto il Paese. tgitalia24.it/terza-notte-di…
#Nael 
#FranceProtests","Third night of clashes in France. In Nantero, the 17 -year -old killed by the policeman. Great tension in Marseille, over 100 arrests across the country. Tgitalia24.it/terza-Notte-di ...
#Nael
#Franceprotests",https://twitter.com/sport_orsini/status/1674562762561732610?s=20,FALSE
@Karasenseii,"Jun 29, 2023 · 11:37 PM UTC","Je le répète ceux qui volent, brûlent et cassent dans le seul but de profiter du drame #Nael vous êtes comme les fils de pute d’extrême droite. Vous profitez de la situation. Venez  même pas parler d’eux quand ils vont se servir de votre débilité pour défendre leurs idéo","I repeat those who steal, burn and break for the sole purpose of enjoying the #Nael drama you are like the sons of the extreme right whore. You take advantage of the situation. Not even come about them when they use your debility to defend their ideo",https://twitter.com/Karasenseii/status/1674562745453117440?s=20,FALSE
@sxwett90,"Jun 29, 2023 · 11:37 PM UTC","Je vois vous brûler l’agora et tout mais toucher grave pas à La Défense , toucher pas à notre New York #emeutes #Nael #nanterre","I see you burn you with the agora and everything but not seriously touching the defense, not touching our New York #emeuts #Nael #Nanterre",https://twitter.com/sxwett90/status/1674562706760781827?s=20,FALSE
@introu_vable38,"Jun 29, 2023 · 11:37 PM UTC","ils on voler un bateau à 📍Échirolles38130 🤣🤣🤣🤣🤣🤣
#emeutes #Nael #Nanterre #PoliceTue #Paris #Lyon #Marseille","they fly a boat to 📍 📍 📍huchirolles38130 🤣🤣🤣🤣🤣🤣
#emeuts #Nael #nanterre #politual #Paris #Lyon #Marseille",https://twitter.com/introu_vable38/status/1674562652582948867?s=20,TRUE
@nniskoo,"Jun 29, 2023 · 11:36 PM UTC",La vrais histoire comment sa c passer #emeutes #Nael #Nahel,The real story how is it to pass #emeuts #nael #nahel,https://twitter.com/nniskoo/status/1674562494784851975?s=20,FALSE
@kamatogen,"Jun 29, 2023 · 11:36 PM UTC","Soirée tendu à Clermont Ferrand mais qui à l’air de ce terminer tranquillement malgré quelque dégât matériel 
 Quelques images du début de soirée 👇 #Nael #emeutes #clermontferrand 
@CerfiaFR @Mediavenir @ismborzzz @Cest__Carre","Evening tense in Clermont Ferrand but who seems to finish quietly despite some hardware damage
 Some images from the start of the evening 👇 #nael #emeuts #clermontferrand
@Cerfiafr @Mediavenir @isMBorzzz @cet_carre",https://twitter.com/kamatogen/status/1674562626695704579?s=20,TRUE
@InfoAddict7500,"Jun 29, 2023 · 11:36 PM UTC",Le K.O commence ici au 4000 #emeutes #Nael #justicepourNahel,The K.O starts here at 4000 #emeuts #Nael #justicepournahel,https://twitter.com/InfoAddict7500/status/1674562467731582977?s=20,TRUE
@HyppolitheSmith,"Jun 29, 2023 · 11:36 PM UTC","Villejuif, France, pas le 14 juillet 🎇🎆

#Nael #emeutes","Villejuif, France, not July 14 🎇🎆

#Nael #emeuts",https://twitter.com/HyppolitheSmith/status/1674562445447135238?s=20,TRUE
@Libretcurieuse,"Jun 29, 2023 · 11:36 PM UTC",#Nanterre #Nael 😂👍👍👍👍 un peu de dignité enfin,#Nanterre #nael 😂👍👍👍👍 A little dignity finally,https://twitter.com/Libretcurieuse/status/1674562461071028228?s=20,TRUE
@InfosCash,"Jun 29, 2023 · 11:36 PM UTC",| EN DIRECT | 🚨 Des jeunes viennent de prendre à partie une voiture de police👮‍♀️ banalisée à Bagneux dans le 92. (Hauts de Seine) #emeutes #Bagneux #Nael,| Live | 🚨 Young people have just taken a police car 👮‍♀️ trivialized in Bagneux in 92. (Hauts de Seine) #emeutes #bagneux #Nael,https://twitter.com/InfosCash/status/1674562463730221059?s=20,TRUE
@zakialgerino2,"Jun 29, 2023 · 11:35 PM UTC","Une nuit de tension à Noisy-le-Grand dans le quartier du pavé neuf 
#Emeute #nanterre #Nael","A night of tension in Noisy-le-Grand in the Pavé Neuf district
#Emeute #nanterre #nael",https://twitter.com/zakialgerino2/status/1674562341638139904?s=20,TRUE
@Bilal7710o,"Jun 29, 2023 · 11:35 PM UTC",Sa chauffe dans le 77 (Meaux) #emeutes #Nael twitter.com/i/web/status/167…,Its heating in 77 (Meaux) #emeuts #nael Twitter.com/i/web/status/167…,https://twitter.com/Bilal7710o/status/1674562376400531457?s=20,TRUE
@cpasdesloloff,"Jun 29, 2023 · 11:35 PM UTC","L'intégralité des plus grosses singerie des émeutes juste ici : t.me/+82POQvmyqvkyN…

#Emeute #emeutes #Nael","All of the biggest singles of riots right here: T.me/+82poqvmyqvkyn…

#Emeute #emeutes #nael",https://twitter.com/cpasdesloloff/status/1674562334449180672?s=20,TRUE
@ftg_simulator,"Jun 29, 2023 · 11:35 PM UTC",Les rôle s'inverse 🤣🤣🤣 #emeutes #Nael #justicepourNahel,The role reverses 🤣🤣🤣 #emeuts #Nael #justicepournahel,https://twitter.com/ftg_simulator/status/1674562241939554305?s=20,FALSE
@AlqassabMasood,"Jun 29, 2023 · 11:35 PM UTC",Wsh il se passe quoi a Poitiers ??? Non dit pas ils vont brûler notre ville aussi.. #Nael #feu #Poitiers #anarchie #GuerreCivile #quellebailencore #nonchacal #cpaspro #braquezSuperUsvp,WSH what's going on in Poitiers ??? No said they will burn our city too .. #Nael #feu #Poitiers #anarchie #Guerrecivile #quellebailecore #nonchacal #cpasPro #braquezsuperusvp,https://twitter.com/AlqassabMasood/status/1674562291080069120?s=20,TRUE
@UltimeGoat,"Jun 29, 2023 · 11:34 PM UTC","Préparez vous la France, Tobirama Senju va bientôt faire son entrée #emeutes #Nael","Prepare for France, Tobirama Senju will soon make his entry #emeuts #nael",https://twitter.com/UltimeGoat/status/1674562121441460229?s=20,FALSE
@Rowsinhaz,"Jun 29, 2023 · 11:35 PM UTC","@KMbappe @OmarSy on ne vous entend plus ? Qué passa ?? Des écoles, des bibliothèques, LIDL, Aldi ..... #emeutes #nanterre #Nahel #Nael","@Kmbappe @omarsy we no longer get along? That happened ?? Schools, libraries, lidl, aldi ..... #emeuts #nanterre #nahel #nael",https://twitter.com/Rowsinhaz/status/1674562202638991362?s=20,TRUE
@fuumieer,"Jun 29, 2023 · 11:34 PM UTC",Euuuuh Hechek pour le ptit euuhh hechek ok ? #emeutes #Nael,Euuuuh hechek for the ptit euuhh hechek ok? #emeuts #nael,https://twitter.com/fuumieer/status/1674562129741922304?s=20,FALSE
@WithyGrove,"Jun 29, 2023 · 11:34 PM UTC",VIDEO: Explosion rocks the northern #Paris suburb of Saint Gratien. twitter.com/AnonymeCitoyen/s… #Macron #Nael #Nahel #ViolencesPolicières,VIDEO: Explosion rocks the northern #Paris suburb of Saint Gratien. twitter.com/AnonymeCitoyen/s… #Macron #Nael #Nahel #ViolencesPolicières,https://twitter.com/WithyGrove/status/1674562108602695685?s=20,TRUE
@Imane_TK,"Jun 29, 2023 · 11:34 PM UTC",Il avait toute la vie devant lui mais la police en a décidé autrement. En espérant que la justice fasse correctement son travail pour une fois. #Nael #emeutes #nanterre #ACAB,He had all his life in front of him but the police decided otherwise. Hoping that justice is doing its job properly for once. #Nael #emeuts #nenterre #acab,https://twitter.com/Imane_TK/status/1674562093104742400?s=20,FALSE
@bertrandwert,"Jun 29, 2023 · 11:34 PM UTC","Retour vers le futur #France2023 

Des mois qu'on demande entre autre
❗️La réforme de la stratégie de maintien de l'ordre
‼️La refonte de la police des polices 
‼️❗️L'abrogation des lois liberticides
‼️‼️La démission du Ministre de l'intérieur

Encore combien de mort?

RIP #Nael","Back to the future #France2023

Months that we ask among others
❗️The reform of the ordering strategy
‼ ️The font police overhaul
‼ ️❗️ The abrogation of liberticide laws
‼ ️‼ ️ Resignation of the Minister of the Interior

Still how much death?

RIP #NAEL",https://twitter.com/bertrandwert/status/1674562110833958913?s=20,TRUE
@sofian_talh,"Jun 29, 2023 · 11:34 PM UTC",Assa Traoré est une putain de sorciere #emeutes #nanterre #Nael,Assa Traoré is a fuck,https://twitter.com/sofian_talh/status/1674562054177300485?s=20,FALSE
@BipBip94_77,"Jun 29, 2023 · 11:34 PM UTC",#nanterre #nael #77 #emeutes,#Ninterre #Nael #77 #emeuts,https://twitter.com/BipBip94_77/status/1674561968949133321?s=20,TRUE
@keren_nsimba,"Jun 29, 2023 · 11:34 PM UTC","Même rigoler naturellement j’arrive plus tellement que ça me saoule ça me gave ! 
Depuis toute à l’heure je fais que de me forcer à rigoler. 
#emeutes #Nael #nanterre","Even laugh naturally I arrive more so much that it gets me drunk it!
I have been just making fun of it for earlier.
#emeuts #Nael #nenterre",https://twitter.com/keren_nsimba/status/1674562039203745792?s=20,FALSE
@non_citoyen,"Jun 29, 2023 · 11:34 PM UTC","🔴 Urgent : en direct de l'Elysée le nouveau président va prendre la parole

#nael 
#Nahel
#emeutes 
#Nanterre
#emeutes","🔴 Urgent: live from the Elysée the new president will speak

#nael
#Nahel
#emeuts
#Nanterre
#emeuts",https://twitter.com/non_citoyen/status/1674562011391246337?s=20,FALSE
@Mhdshwaimeh,"Jun 29, 2023 · 11:34 PM UTC",🇫🇷 فيديو يزعم أنه لانفجار عنيف بعد حريق في إحدى المدن التي تشهد حاليًا أعمال شغب. #emeutes #Nael,🇫🇷 Video of a violent explosion after a fire in one of the cities that are currently witnessing riots. #Meutes #Nael,https://twitter.com/Mhdshwaimeh/status/1674561957452562434?s=20,FALSE
@Tablettedebleu,"Jun 29, 2023 · 11:19 PM UTC","Supprime la vidéo à 2 ans, gros K-sos que t'es. Tout le 94 le sait. Tu veux juste faire du buzz sur la mort d'un gamin et la souffrance des quartiers populaires. T'es dans la pire des récupérations. La honte.","Remove the video at 2 years old, big k-sos you are. All 94 knows. You just want to buzz the death of a kid and suffering from working -class neighborhoods. You are in the worst recovery. Shame.",https://twitter.com/Tablettedebleu/status/1674561950229962752?s=20,TRUE
